Substructure,Frequency1,OccurrenceList1
CCCCCC(NC(=O)CN)C(C)Cl,1,"0,0,0,1"
CCCCC(NC(=O)CNC)C(C)Cl,1,"0,0,0,1"
CCCC(NC(=O)CN(C)C)C(C)Cl,1,"0,0,0,1"
CCC(CCCCCS)NC(=O)CN,1,"0,0,0,1"
CCCCCC(CC)NC(=O)CNC,1,"0,0,0,1"
CCCCC(CC)NC(=O)CN(C)C,1,"0,0,0,1"
NCC(=O)NC(CCl)CCCCCS,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)CNC,1,"0,0,0,1"
CCCCC(CCl)NC(=O)CN(C)C,1,"0,0,0,1"
CSCCCCCC(C)NC(=O)CN,1,"0,0,0,1"
CNCC(=O)NC(C)CCCCCS,1,"0,0,0,1"
CCCCCC(C)NC(=O)CN(C)C,1,"0,0,0,1"
CNCC(=O)NCCCCCCSC,1,"0,0,0,1"
CN(C)CC(=O)NCCCCCCS,1,"0,0,0,1"
CC(=O)NC(CCCCCS)C(C)Cl,1,"0,0,0,1"
CCC(CCCCCSC)NC(C)=O,1,"0,0,0,1"
CSCCCCCC(CCl)NC(C)=O,1,"0,0,0,1"
CSCCCCCC(NC=O)C(C)Cl,1,"0,0,0,1"
CCCC1CNC(C(=O)NC(C)CC)C1,1,"0,0,0,1"
CCCC1CNC(C(=O)NC(C)CCl)C1,1,"0,0,0,1"
CCCC1CC(C(=O)NC(C)C)N(C)C1,1,"0,0,0,1"
CCCC1CNC(C(=O)NCC(C)Cl)C1,1,"0,0,0,1"
CCCNC(=O)C1CC(CCC)CN1C,1,"0,0,0,1"
CCCC1CC(C(=O)NCCCl)N(C)C1,1,"0,0,0,1"
CCCCNC(=O)C1CC(CCC)CN1,1,"0,0,0,1"
CCCC(C)CCC(=O)NC(C)C(C)Cl,1,"0,0,0,1"
CCCC(C)CCC(=O)NC(CC)CC,1,"0,0,0,1"
CCCC(C)CCC(=O)NC(CC)CCl,1,"0,0,0,1"
CCCC(C)CCC(=O)NC(C)CCC,1,"0,0,0,1"
CCCCCNC(=O)CCC(C)CCC,1,"0,0,0,1"
CCCCCC(N)C(=O)NC(C)C(C)Cl,1,"0,0,0,1"
CCCCCC(N)C(=O)NC(CC)CC,1,"0,0,0,1"
CCCCCC(NC)C(=O)NC(C)CC,1,"0,0,0,1"
CCCCCC(N)C(=O)NC(CC)CCl,1,"0,0,0,1"
CCCCCC(NC)C(=O)NC(C)CCl,1,"0,0,0,1"
CCCCCC(N)C(=O)NC(C)CCC,1,"0,0,0,1"
CCCCCC(NC)C(=O)NCC(C)Cl,1,"0,0,0,1"
CCCCCNC(=O)C(N)CCCCC,1,"0,0,0,1"
CCCCCC(NC)C(=O)NCCCC,1,"0,0,0,1"
CCCCCCC(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCCCCC(=O)NC(CC)CCC,1,"0,0,0,1"
CCCCCCC(=O)NC(CCl)CCC,1,"0,0,0,1"
CCCCCCC(=O)NC(C)CCCC,1,"0,0,0,1"
CCCCCCNC(=O)CCCCCC,1,"0,0,0,1"
CCCCCNCC(=O)NC(C)C(C)Cl,1,"0,0,0,1"
CCCCCNCC(=O)NC(CC)CC,1,"0,0,0,1"
CCCCCN(C)CC(=O)NC(C)CC,1,"0,0,0,1"
CCCCCNCC(=O)NC(CC)CCl,1,"0,0,0,1"
CCCCCN(C)CC(=O)NC(C)CCl,1,"0,0,0,1"
CCCCCNCC(=O)NC(C)CCC,1,"0,0,0,1"
CCCCCN(C)CC(=O)NCC(C)Cl,1,"0,0,0,1"
CCCCCNCC(=O)NCCCCC,1,"0,0,0,1"
CCCCCN(C)CC(=O)NCCCC,1,"0,0,0,1"
CCC1CNC(C(=O)NC(C)C(C)Cl)C1,1,"0,0,0,1"
CCC1CNC(C(=O)NC(CC)CC)C1,1,"0,0,0,1"
CCC1CC(C(=O)NC(C)CC)N(C)C1,1,"0,0,0,1"
CCC1CNC(C(=O)NC(CC)CCl)C1,1,"0,0,0,1"
CCC1CC(C(=O)NC(C)CCl)N(C)C1,1,"0,0,0,1"
CCCC(C)NC(=O)C1CC(CC)CN1,1,"0,0,0,1"
CCC1CC(C(=O)NCC(C)Cl)N(C)C1,1,"0,0,0,1"
CCCCCNC(=O)C1CC(CC)CN1,1,"0,0,0,1"
CCCCNC(=O)C1CC(CC)CN1C,1,"0,0,0,1"
CCC(C)CCC(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCC(CC)NC(=O)CCC(C)CC,1,"0,0,0,1"
CCCC(CCl)NC(=O)CCC(C)CC,1,"0,0,0,1"
CCCCC(C)NC(=O)CCC(C)CC,1,"0,0,0,1"
CCCCCCNC(=O)CCC(C)CC,1,"0,0,0,1"
CCCCC(N)C(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCCC(NC)C(=O)NC(C)C(C)Cl,1,"0,0,0,1"
CCCCC(N)C(=O)NC(CC)CCC,1,"0,0,0,1"
CCCCC(NC)C(=O)NC(CC)CC,1,"0,0,0,1"
CCCCC(N)C(=O)NC(CCl)CCC,1,"0,0,0,1"
CCCCC(NC)C(=O)NC(CC)CCl,1,"0,0,0,1"
CCCCC(C)NC(=O)C(N)CCCC,1,"0,0,0,1"
CCCCC(NC)C(=O)NC(C)CCC,1,"0,0,0,1"
CCCCCCNC(=O)C(N)CCCC,1,"0,0,0,1"
CCCCCNC(=O)C(CCCC)NC,1,"0,0,0,1"
CCCCCC(=O)NC(CCC)C(C)Cl,1,"0,0,0,1"
CCCCCC(=O)NC(CC)CCCC,1,"0,0,0,1"
CCCCCC(=O)NC(CCl)CCCC,1,"0,0,0,1"
CCCCCC(=O)NC(C)CCCCC,1,"0,0,0,1"
CCCCCC(=O)NCCCCCCS,1,"0,0,0,1"
CCCCNCC(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCCN(C)CC(=O)NC(C)C(C)Cl,1,"0,0,0,1"
CCCCNCC(=O)NC(CC)CCC,1,"0,0,0,1"
CCCCN(C)CC(=O)NC(CC)CC,1,"0,0,0,1"
CCCCNCC(=O)NC(CCl)CCC,1,"0,0,0,1"
CCCCN(C)CC(=O)NC(CC)CCl,1,"0,0,0,1"
CCCCNCC(=O)NC(C)CCCC,1,"0,0,0,1"
CCCCN(C)CC(=O)NC(C)CCC,1,"0,0,0,1"
CCCCCCNC(=O)CNCCCC,1,"0,0,0,1"
CCCCCNC(=O)CN(C)CCCC,1,"0,0,0,1"
CCC(NC(=O)C1CC(C)CN1)C(C)Cl,1,"0,0,0,1"
CC1CC(C(=O)NC(C)C(C)Cl)N(C)C1,1,"0,0,0,1"
CCCC(CC)NC(=O)C1CC(C)CN1,1,"0,0,0,1"
CCC(CC)NC(=O)C1CC(C)CN1C,1,"0,0,0,1"
CCCC(CCl)NC(=O)C1CC(C)CN1,1,"0,0,0,1"
CCC(CCl)NC(=O)C1CC(C)CN1C,1,"0,0,0,1"
CCCCC(C)NC(=O)C1CC(C)CN1,1,"0,0,0,1"
CCCC(C)NC(=O)C1CC(C)CN1C,1,"0,0,0,1"
CCCCCCNC(=O)C1CC(C)CN1,1,"0,0,0,1"
CCCCCNC(=O)C1CC(C)CN1C,1,"0,0,0,1"
CCCC(NC(=O)CCC(C)C)C(C)Cl,1,"0,0,0,1"
CCCCC(CC)NC(=O)CCC(C)C,1,"0,0,0,1"
CCCCC(CCl)NC(=O)CCC(C)C,1,"0,0,0,1"
CCCCCC(C)NC(=O)CCC(C)C,1,"0,0,0,1"
CC(C)CCC(=O)NCCCCCCS,1,"0,0,0,1"
CCCC(N)C(=O)NC(CCC)C(C)Cl,1,"0,0,0,1"
CCCC(NC)C(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCCC(CC)NC(=O)C(N)CCC,1,"0,0,0,1"
CCCC(CC)NC(=O)C(CCC)NC,1,"0,0,0,1"
CCCCC(CCl)NC(=O)C(N)CCC,1,"0,0,0,1"
CCCC(CCl)NC(=O)C(CCC)NC,1,"0,0,0,1"
CCCCCC(C)NC(=O)C(N)CCC,1,"0,0,0,1"
CCCCC(C)NC(=O)C(CCC)NC,1,"0,0,0,1"
CCCC(N)C(=O)NCCCCCCS,1,"0,0,0,1"
CCCCCCNC(=O)C(CCC)NC,1,"0,0,0,1"
CCCCC(=O)NC(CCCC)C(C)Cl,1,"0,0,0,1"
CCCCCC(CC)NC(=O)CCCC,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)CCCC,1,"0,0,0,1"
CCCCC(=O)NC(C)CCCCCS,1,"0,0,0,1"
CCCCC(=O)NCCCCCCSC,1,"0,0,0,1"
CCCNCC(=O)NC(CCC)C(C)Cl,1,"0,0,0,1"
CCCN(C)CC(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCCC(CC)NC(=O)CNCCC,1,"0,0,0,1"
CCCC(CC)NC(=O)CN(C)CCC,1,"0,0,0,1"
CCCCC(CCl)NC(=O)CNCCC,1,"0,0,0,1"
CCCC(CCl)NC(=O)CN(C)CCC,1,"0,0,0,1"
CCCCCC(C)NC(=O)CNCCC,1,"0,0,0,1"
CCCCC(C)NC(=O)CN(C)CCC,1,"0,0,0,1"
CCCNCC(=O)NCCCCCCS,1,"0,0,0,1"
CCCCCCNC(=O)CN(C)CCC,1,"0,0,0,1"
CCCC(NC(=O)C1CCCN1)C(C)Cl,1,"0,0,0,1"
CCC(NC(=O)C1CCCN1C)C(C)Cl,1,"0,0,0,1"
CCCCC(CC)NC(=O)C1CCCN1,1,"0,0,0,1"
CCCC(CC)NC(=O)C1CCCN1C,1,"0,0,0,1"
CCCCC(CCl)NC(=O)C1CCCN1,1,"0,0,0,1"
CCCC(CCl)NC(=O)C1CCCN1C,1,"0,0,0,1"
CCCCCC(C)NC(=O)C1CCCN1,1,"0,0,0,1"
CCCCC(C)NC(=O)C1CCCN1C,1,"0,0,0,1"
O=C(NCCCCCCS)C1CCCN1,1,"0,0,0,1"
CCCCCCNC(=O)C1CCCN1C,1,"0,0,0,1"
CCCCC(NC(=O)C(N)CC)C(C)Cl,1,"0,0,0,1"
CCCC(NC(=O)C(CC)NC)C(C)Cl,1,"0,0,0,1"
CCCCCC(CC)NC(=O)C(N)CC,1,"0,0,0,1"
CCCCC(CC)NC(=O)C(CC)NC,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)C(N)CC,1,"0,0,0,1"
CCCCC(CCl)NC(=O)C(CC)NC,1,"0,0,0,1"
CCC(N)C(=O)NC(C)CCCCCS,1,"0,0,0,1"
CCCCCC(C)NC(=O)C(CC)NC,1,"0,0,0,1"
CCC(N)C(=O)NCCCCCCSC,1,"0,0,0,1"
CCC(NC)C(=O)NCCCCCCS,1,"0,0,0,1"
CCCCCC(NC(=O)CCC)C(C)Cl,1,"0,0,0,1"
CCCC(=O)NC(CC)CCCCCS,1,"0,0,0,1"
CCCC(=O)NC(CCl)CCCCCS,1,"0,0,0,1"
CCCC(=O)NC(C)CCCCCSC,1,"0,0,0,1"
CCCCC(NC(=O)CNCC)C(C)Cl,1,"0,0,0,1"
CCCC(NC(=O)CN(C)CC)C(C)Cl,1,"0,0,0,1"
CCCCCC(CC)NC(=O)CNCC,1,"0,0,0,1"
CCCCC(CC)NC(=O)CN(C)CC,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)CNCC,1,"0,0,0,1"
CCCCC(CCl)NC(=O)CN(C)CC,1,"0,0,0,1"
CCNCC(=O)NC(C)CCCCCS,1,"0,0,0,1"
CCCCCC(C)NC(=O)CN(C)CC,1,"0,0,0,1"
CCNCC(=O)NCCCCCCSC,1,"0,0,0,1"
CCN(C)CC(=O)NCCCCCCS,1,"0,0,0,1"
CCCCCC(NC(=O)C(C)N)C(C)Cl,1,"0,0,0,1"
CCCCC(NC(=O)C(C)NC)C(C)Cl,1,"0,0,0,1"
CCCC(NC(=O)C(C)N(C)C)C(C)Cl,1,"0,0,0,1"
CCC(CCCCCS)NC(=O)C(C)N,1,"0,0,0,1"
CCCCCC(CC)NC(=O)C(C)NC,1,"0,0,0,1"
CCCCC(CC)NC(=O)C(C)N(C)C,1,"0,0,0,1"
CC(N)C(=O)NC(CCl)CCCCCS,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)C(C)NC,1,"0,0,0,1"
CCCCC(CCl)NC(=O)C(C)N(C)C,1,"0,0,0,1"
CSCCCCCC(C)NC(=O)C(C)N,1,"0,0,0,1"
CNC(C)C(=O)NC(C)CCCCCS,1,"0,0,0,1"
CCCCCC(C)NC(=O)C(C)N(C)C,1,"0,0,0,1"
CNC(C)C(=O)NCCCCCCSC,1,"0,0,0,1"
CC(C(=O)NCCCCCCS)N(C)C,1,"0,0,0,1"
CCC(=O)NC(CCCCCS)C(C)Cl,1,"0,0,0,1"
CCC(=O)NC(CC)CCCCCSC,1,"0,0,0,1"
CCC(=O)NC(CCl)CCCCCSC,1,"0,0,0,1"
CC(Cl)C(CCCCCS)NC(=O)CN,1,"0,0,0,1"
CCCCCC(NC(=O)CNC)C(C)Cl,1,"0,0,0,1"
CCCCC(NC(=O)CN(C)C)C(C)Cl,1,"0,0,0,1"
CCC(CCCCCSC)NC(=O)CN,1,"0,0,0,1"
CCC(CCCCCS)NC(=O)CNC,1,"0,0,0,1"
CCCCCC(CC)NC(=O)CN(C)C,1,"0,0,0,1"
CSCCCCCC(CCl)NC(=O)CN,1,"0,0,0,1"
CNCC(=O)NC(CCl)CCCCCS,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)CN(C)C,1,"0,0,0,1"
CNCC(=O)NC(C)CCCCCSC,1,"0,0,0,1"
CC(CCCCCS)NC(=O)CN(C)C,1,"0,0,0,1"
CSCCCCCCNC(=O)CN(C)C,1,"0,0,0,1"
CSCCCCCC(NC(C)=O)C(C)Cl,1,"0,0,0,1"
CCCC1CNC(C(=O)NC(C)C(C)Cl)C1,1,"0,0,0,1"
CCCC1CNC(C(=O)NC(CC)CC)C1,1,"0,0,0,1"
CCCC1CC(C(=O)NC(C)CC)N(C)C1,1,"0,0,0,1"
CCCC1CNC(C(=O)NC(CC)CCl)C1,1,"0,0,0,1"
CCCC1CC(C(=O)NC(C)CCl)N(C)C1,1,"0,0,0,1"
CCCC1CNC(C(=O)NC(C)CCC)C1,1,"0,0,0,1"
CCCC1CC(C(=O)NCC(C)Cl)N(C)C1,1,"0,0,0,1"
CCCCCNC(=O)C1CC(CCC)CN1,1,"0,0,0,1"
CCCCNC(=O)C1CC(CCC)CN1C,1,"0,0,0,1"
CCCC(C)CCC(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCC(C)CCC(=O)NC(CC)CCC,1,"0,0,0,1"
CCCC(C)CCC(=O)NC(CCl)CCC,1,"0,0,0,1"
CCCCC(C)NC(=O)CCC(C)CCC,1,"0,0,0,1"
CCCCCCNC(=O)CCC(C)CCC,1,"0,0,0,1"
CCCCCC(N)C(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCCCC(NC)C(=O)NC(C)C(C)Cl,1,"0,0,0,1"
CCCCCC(N)C(=O)NC(CC)CCC,1,"0,0,0,1"
CCCCCC(NC)C(=O)NC(CC)CC,1,"0,0,0,1"
CCCCCC(N)C(=O)NC(CCl)CCC,1,"0,0,0,1"
CCCCCC(NC)C(=O)NC(CC)CCl,1,"0,0,0,1"
CCCCCC(N)C(=O)NC(C)CCCC,1,"0,0,0,1"
CCCCCC(NC)C(=O)NC(C)CCC,1,"0,0,0,1"
CCCCCCNC(=O)C(N)CCCCC,1,"0,0,0,1"
CCCCCNC(=O)C(CCCCC)NC,1,"0,0,0,1"
CCCCCCC(=O)NC(CCC)C(C)Cl,1,"0,0,0,1"
CCCCCCC(=O)NC(CC)CCCC,1,"0,0,0,1"
CCCCCCC(=O)NC(CCl)CCCC,1,"0,0,0,1"
CCCCCCC(=O)NC(C)CCCCC,1,"0,0,0,1"
CCCCCCC(=O)NCCCCCCS,1,"0,0,0,1"
CCCCCNCC(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCCCN(C)CC(=O)NC(C)C(C)Cl,1,"0,0,0,1"
CCCCCNCC(=O)NC(CC)CCC,1,"0,0,0,1"
CCCCCN(C)CC(=O)NC(CC)CC,1,"0,0,0,1"
CCCCCNCC(=O)NC(CCl)CCC,1,"0,0,0,1"
CCCCCN(C)CC(=O)NC(CC)CCl,1,"0,0,0,1"
CCCCCNCC(=O)NC(C)CCCC,1,"0,0,0,1"
CCCCCN(C)CC(=O)NC(C)CCC,1,"0,0,0,1"
CCCCCCNC(=O)CNCCCCC,1,"0,0,0,1"
CCCCCNC(=O)CN(C)CCCCC,1,"0,0,0,1"
CCC1CNC(C(=O)NC(CC)C(C)Cl)C1,1,"0,0,0,1"
CCC1CC(C(=O)NC(C)C(C)Cl)N(C)C1,1,"0,0,0,1"
CCCC(CC)NC(=O)C1CC(CC)CN1,1,"0,0,0,1"
CCC1CC(C(=O)NC(CC)CC)N(C)C1,1,"0,0,0,1"
CCCC(CCl)NC(=O)C1CC(CC)CN1,1,"0,0,0,1"
CCC1CC(C(=O)NC(CC)CCl)N(C)C1,1,"0,0,0,1"
CCCCC(C)NC(=O)C1CC(CC)CN1,1,"0,0,0,1"
CCCC(C)NC(=O)C1CC(CC)CN1C,1,"0,0,0,1"
CCCCCCNC(=O)C1CC(CC)CN1,1,"0,0,0,1"
CCCCCNC(=O)C1CC(CC)CN1C,1,"0,0,0,1"
CCCC(NC(=O)CCC(C)CC)C(C)Cl,1,"0,0,0,1"
CCCCC(CC)NC(=O)CCC(C)CC,1,"0,0,0,1"
CCCCC(CCl)NC(=O)CCC(C)CC,1,"0,0,0,1"
CCCCCC(C)NC(=O)CCC(C)CC,1,"0,0,0,1"
CCC(C)CCC(=O)NCCCCCCS,1,"0,0,0,1"
CCCCC(N)C(=O)NC(CCC)C(C)Cl,1,"0,0,0,1"
CCCCC(NC)C(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCCC(CC)NC(=O)C(N)CCCC,1,"0,0,0,1"
CCCCC(NC)C(=O)NC(CC)CCC,1,"0,0,0,1"
CCCCC(CCl)NC(=O)C(N)CCCC,1,"0,0,0,1"
CCCCC(NC)C(=O)NC(CCl)CCC,1,"0,0,0,1"
CCCCCC(C)NC(=O)C(N)CCCC,1,"0,0,0,1"
CCCCC(C)NC(=O)C(CCCC)NC,1,"0,0,0,1"
CCCCC(N)C(=O)NCCCCCCS,1,"0,0,0,1"
CCCCCCNC(=O)C(CCCC)NC,1,"0,0,0,1"
CCCCCC(=O)NC(CCCC)C(C)Cl,1,"0,0,0,1"
CCCCCC(=O)NC(CC)CCCCC,1,"0,0,0,1"
CCCCCC(=O)NC(CCl)CCCCC,1,"0,0,0,1"
CCCCCC(=O)NC(C)CCCCCS,1,"0,0,0,1"
CCCCCC(=O)NCCCCCCSC,1,"0,0,0,1"
CCCCNCC(=O)NC(CCC)C(C)Cl,1,"0,0,0,1"
CCCCN(C)CC(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCCNCC(=O)NC(CC)CCCC,1,"0,0,0,1"
CCCCN(C)CC(=O)NC(CC)CCC,1,"0,0,0,1"
CCCCNCC(=O)NC(CCl)CCCC,1,"0,0,0,1"
CCCCN(C)CC(=O)NC(CCl)CCC,1,"0,0,0,1"
CCCCCC(C)NC(=O)CNCCCC,1,"0,0,0,1"
CCCCC(C)NC(=O)CN(C)CCCC,1,"0,0,0,1"
CCCCNCC(=O)NCCCCCCS,1,"0,0,0,1"
CCCCCCNC(=O)CN(C)CCCC,1,"0,0,0,1"
CCCC(NC(=O)C1CC(C)CN1)C(C)Cl,1,"0,0,0,1"
CCC(NC(=O)C1CC(C)CN1C)C(C)Cl,1,"0,0,0,1"
CCCCC(CC)NC(=O)C1CC(C)CN1,1,"0,0,0,1"
CCCC(CC)NC(=O)C1CC(C)CN1C,1,"0,0,0,1"
CCCCC(CCl)NC(=O)C1CC(C)CN1,1,"0,0,0,1"
CCCC(CCl)NC(=O)C1CC(C)CN1C,1,"0,0,0,1"
CCCCCC(C)NC(=O)C1CC(C)CN1,1,"0,0,0,1"
CCCCC(C)NC(=O)C1CC(C)CN1C,1,"0,0,0,1"
CC1CNC(C(=O)NCCCCCCS)C1,1,"0,0,0,1"
CCCCCCNC(=O)C1CC(C)CN1C,1,"0,0,0,1"
CCCCC(NC(=O)CCC(C)C)C(C)Cl,1,"0,0,0,1"
CCCCCC(CC)NC(=O)CCC(C)C,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)CCC(C)C,1,"0,0,0,1"
CC(C)CCC(=O)NC(C)CCCCCS,1,"0,0,0,1"
CSCCCCCCNC(=O)CCC(C)C,1,"0,0,0,1"
CCCCC(NC(=O)C(N)CCC)C(C)Cl,1,"0,0,0,1"
CCCC(NC)C(=O)NC(CCC)C(C)Cl,1,"0,0,0,1"
CCCCCC(CC)NC(=O)C(N)CCC,1,"0,0,0,1"
CCCCC(CC)NC(=O)C(CCC)NC,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)C(N)CCC,1,"0,0,0,1"
CCCCC(CCl)NC(=O)C(CCC)NC,1,"0,0,0,1"
CCCC(N)C(=O)NC(C)CCCCCS,1,"0,0,0,1"
CCCCCC(C)NC(=O)C(CCC)NC,1,"0,0,0,1"
CCCC(N)C(=O)NCCCCCCSC,1,"0,0,0,1"
CCCC(NC)C(=O)NCCCCCCS,1,"0,0,0,1"
CCCCCC(NC(=O)CCCC)C(C)Cl,1,"0,0,0,1"
CCCCC(=O)NC(CC)CCCCCS,1,"0,0,0,1"
CCCCC(=O)NC(CCl)CCCCCS,1,"0,0,0,1"
CCCCC(=O)NC(C)CCCCCSC,1,"0,0,0,1"
CCCCC(NC(=O)CNCCC)C(C)Cl,1,"0,0,0,1"
CCCC(NC(=O)CN(C)CCC)C(C)Cl,1,"0,0,0,1"
CCCCCC(CC)NC(=O)CNCCC,1,"0,0,0,1"
CCCCC(CC)NC(=O)CN(C)CCC,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)CNCCC,1,"0,0,0,1"
CCCCC(CCl)NC(=O)CN(C)CCC,1,"0,0,0,1"
CCCNCC(=O)NC(C)CCCCCS,1,"0,0,0,1"
CCCCCC(C)NC(=O)CN(C)CCC,1,"0,0,0,1"
CCCNCC(=O)NCCCCCCSC,1,"0,0,0,1"
CCCN(C)CC(=O)NCCCCCCS,1,"0,0,0,1"
CCCCC(NC(=O)C1CCCN1)C(C)Cl,1,"0,0,0,1"
CCCC(NC(=O)C1CCCN1C)C(C)Cl,1,"0,0,0,1"
CCCCCC(CC)NC(=O)C1CCCN1,1,"0,0,0,1"
CCCCC(CC)NC(=O)C1CCCN1C,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)C1CCCN1,1,"0,0,0,1"
CCCCC(CCl)NC(=O)C1CCCN1C,1,"0,0,0,1"
CC(CCCCCS)NC(=O)C1CCCN1,1,"0,0,0,1"
CCCCCC(C)NC(=O)C1CCCN1C,1,"0,0,0,1"
CSCCCCCCNC(=O)C1CCCN1,1,"0,0,0,1"
CN1CCCC1C(=O)NCCCCCCS,1,"0,0,0,1"
CCCCCC(NC(=O)C(N)CC)C(C)Cl,1,"0,0,0,1"
CCCCC(NC(=O)C(CC)NC)C(C)Cl,1,"0,0,0,1"
CCC(CCCCCS)NC(=O)C(N)CC,1,"0,0,0,1"
CCCCCC(CC)NC(=O)C(CC)NC,1,"0,0,0,1"
CCC(N)C(=O)NC(CCl)CCCCCS,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)C(CC)NC,1,"0,0,0,1"
CCC(N)C(=O)NC(C)CCCCCSC,1,"0,0,0,1"
CCC(NC)C(=O)NC(C)CCCCCS,1,"0,0,0,1"
CCC(NC)C(=O)NCCCCCCSC,1,"0,0,0,1"
CCCC(=O)NC(CCCCCS)C(C)Cl,1,"0,0,0,1"
CCCC(=O)NC(CC)CCCCCSC,1,"0,0,0,1"
CCCC(=O)NC(CCl)CCCCCSC,1,"0,0,0,1"
CCCCCC(NC(=O)CNCC)C(C)Cl,1,"0,0,0,1"
CCCCC(NC(=O)CN(C)CC)C(C)Cl,1,"0,0,0,1"
CCNCC(=O)NC(CC)CCCCCS,1,"0,0,0,1"
CCCCCC(CC)NC(=O)CN(C)CC,1,"0,0,0,1"
CCNCC(=O)NC(CCl)CCCCCS,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)CN(C)CC,1,"0,0,0,1"
CCNCC(=O)NC(C)CCCCCSC,1,"0,0,0,1"
CCN(C)CC(=O)NC(C)CCCCCS,1,"0,0,0,1"
CCN(C)CC(=O)NCCCCCCSC,1,"0,0,0,1"
CC(N)C(=O)NC(CCCCCS)C(C)Cl,1,"0,0,0,1"
CCCCCC(NC(=O)C(C)NC)C(C)Cl,1,"0,0,0,1"
CCCCC(NC(=O)C(C)N(C)C)C(C)Cl,1,"0,0,0,1"
CCC(CCCCCSC)NC(=O)C(C)N,1,"0,0,0,1"
CCC(CCCCCS)NC(=O)C(C)NC,1,"0,0,0,1"
CCCCCC(CC)NC(=O)C(C)N(C)C,1,"0,0,0,1"
CSCCCCCC(CCl)NC(=O)C(C)N,1,"0,0,0,1"
CNC(C)C(=O)NC(CCl)CCCCCS,1,"0,0,0,1"
CCCCCC(CCl)NC(=O)C(C)N(C)C,1,"0,0,0,1"
CNC(C)C(=O)NC(C)CCCCCSC,1,"0,0,0,1"
CC(CCCCCS)NC(=O)C(C)N(C)C,1,"0,0,0,1"
CSCCCCCCNC(=O)C(C)N(C)C,1,"0,0,0,1"
CCC(=O)NC(CCCCCSC)C(C)Cl,1,"0,0,0,1"
CSCCCCCC(NC(=O)CN)C(C)Cl,1,"0,0,0,1"
CNCC(=O)NC(CCCCCS)C(C)Cl,1,"0,0,0,1"
CCCCCC(NC(=O)CN(C)C)C(C)Cl,1,"0,0,0,1"
CCC(CCCCCSC)NC(=O)CNC,1,"0,0,0,1"
CCC(CCCCCS)NC(=O)CN(C)C,1,"0,0,0,1"
CNCC(=O)NC(CCl)CCCCCSC,1,"0,0,0,1"
CN(C)CC(=O)NC(CCl)CCCCCS,1,"0,0,0,1"
CSCCCCCC(C)NC(=O)CN(C)C,1,"0,0,0,1"
CCCC1CNC(C(=O)NC(CC)C(C)Cl)C1,1,"0,0,0,1"
CCCC1CC(C(=O)NC(C)C(C)Cl)N(C)C1,1,"0,0,0,1"
CCCC1CNC(C(=O)NC(CC)CCC)C1,1,"0,0,0,1"
CCCC1CC(C(=O)NC(CC)CC)N(C)C1,1,"0,0,0,1"
CCCC1CNC(C(=O)NC(CCl)CCC)C1,1,"0,0,0,1"
CCCC1CC(C(=O)NC(CC)CCl)N(C)C1,1,"0,0,0,1"
CCCCC(C)NC(=O)C1CC(CCC)CN1,1,"0,0,0,1"
CCCC1CC(C(=O)NC(C)CCC)N(C)C1,1,"0,0,0,1"
CCCCCCNC(=O)C1CC(CCC)CN1,1,"0,0,0,1"
CCCCCNC(=O)C1CC(CCC)CN1C,1,"0,0,0,1"
CCCC(C)CCC(=O)NC(CCC)C(C)Cl,1,"0,0,0,1"
CCCCC(CC)NC(=O)CCC(C)CCC,1,"0,0,0,1"
CCCCC(CCl)NC(=O)CCC(C)CCC,1,"0,0,0,1"
CCCCCC(C)NC(=O)CCC(C)CCC,1,"0,0,0,1"
CCCC(C)CCC(=O)NCCCCCCS,1,"0,0,0,1"
CCCCCC(N)C(=O)NC(CCC)C(C)Cl,1,"0,0,0,1"
CCCCCC(NC)C(=O)NC(CC)C(C)Cl,1,"0,0,0,1"
CCCCCC(N)C(=O)NC(CC)CCCC,1,"0,0,0,1"
CCCCCC(NC)C(=O)NC(CC)CCC,1,"0,0,0,1"
CCCCCC(N)C(=O)NC(CCl)CCCC,1,"0,0,0,1"
