Substructure,Frequency,Percentage0
CCC(CC(O)CO)OC1OCCC(O)C1O,1,20.0
CCC(OC1OCCC(O)C1O)C(O)CCO,1,20.0
OCCCC(CCO)OC1OCCC(O)C1O,1,20.0
CCC(OC1OCCC(O)C1O)C(O)C(C)O,1,20.0
CC(O)CC(CCO)OC1OCCC(O)C1O,1,20.0
CCC(O)C(CCO)OC1OCCC(O)C1O,1,20.0
CC(OC1OCCC(O)C1O)C(O)C(O)CO,1,20.0
CC(COC1OCCC(O)C1O)OC(O)CO,1,20.0
CC(O)OC(CO)COC1OCCC(O)C1O,1,20.0
OCCOC(CO)COC1OCCC(O)C1O,1,20.0
OC(O)C(O)C(O)COC1OCCC(O)C1O,1,20.0
CC1OC(O)C(O)CC1OC1CC(O)CCO1,1,20.0
CC1OC(O)CC(O)C1OC1CC(O)CCO1,1,20.0
OCC1OC(O)CCC1OC1CC(O)CCO1,1,20.0
CC1OCC(O)C(O)C1OC1CC(O)CCO1,1,20.0
OCC1OCC(O)CC1OC1CC(O)CCO1,1,20.0
OCC1OCCC(O)C1OC1CC(O)CCO1,1,20.0
OCOC(CO)C(CO)OC1CC(O)CCO1,1,20.0
OCC(O)C(OC1CC(O)CCO1)C(O)CO,1,20.0
OC1CCOC(OC2COC(O)C(O)C2O)C1,1,20.0
CCC(OC1CC(O)CCO1)C(O)C(O)CO,1,20.0
OCCC(CC(O)CO)OC1CC(O)CCO1,1,20.0
OCCC(O)C(CCO)OC1CC(O)CCO1,1,20.0
CC(O)C(O)C(CCO)OC1CC(O)CCO1,1,20.0
OCC(O)OC(CO)COC1CC(O)CCO1,1,20.0
CC1OC(O)C(O)CC1OC1OCCCC1O,1,20.0
CC1OC(O)CC(O)C1OC1OCCCC1O,1,20.0
OCC1OC(O)CCC1OC1OCCCC1O,1,20.0
CC1OCC(O)C(O)C1OC1OCCCC1O,1,20.0
OCC1OCC(O)CC1OC1OCCCC1O,1,20.0
OCC1OCCC(O)C1OC1OCCCC1O,1,20.0
OCOC(CO)C(CO)OC1OCCCC1O,1,20.0
OCC(O)C(OC1OCCCC1O)C(O)CO,1,20.0
OC1CCCOC1OC1COC(O)C(O)C1O,1,20.0
CCC(OC1OCCCC1O)C(O)C(O)CO,1,20.0
OCCC(CC(O)CO)OC1OCCCC1O,1,20.0
OCCC(O)C(CCO)OC1OCCCC1O,1,20.0
CC(O)C(O)C(CCO)OC1OCCCC1O,1,20.0
OCC(O)OC(CO)COC1OCCCC1O,1,20.0
CC1OC(O)C(O)C(O)C1OC1CCCCO1,1,20.0
OCC1OC(O)C(O)CC1OC1CCCCO1,1,20.0
OCC1OC(O)CC(O)C1OC1CCCCO1,1,20.0
OCC1OCC(O)C(O)C1OC1CCCCO1,1,20.0
OCCC(OC1CCCCO1)C(O)C(O)CO,1,20.0
CC1OC(O)C(O)C(O)C1OCOCCCO,1,20.0
OCCCOCOC1CC(O)C(O)OC1CO,1,20.0
OCCCOCOC1C(O)CC(O)OC1CO,1,20.0
OCCCOCOC1C(CO)OCC(O)C1O,1,20.0
OCCCOCOC(CCO)C(O)C(O)CO,1,20.0
CCCOCOC1C(CO)OC(O)C(O)C1O,1,20.0
CC(O)C(O)C(O)COC1CCC(O)OC1C,1,20.0
CC(O)C(O)C(O)COC1CC(O)COC1C,1,20.0
CC(O)C(O)C(O)COC1C(O)CCOC1C,1,20.0
CC(O)C(O)C(O)COC1CCCOC1CO,1,20.0
CC(O)C(O)C(O)COC(CO)C(C)OCO,1,20.0
CC(O)C(O)C(O)COC(C)C(CO)OCO,1,20.0
COC(CO)C(CO)OCC(O)C(O)C(C)O,1,20.0
CC(O)C(O)C(O)COC(C(C)O)C(O)CO,1,20.0
CC(O)C(O)C(O)COC(CCO)C(O)CO,1,20.0
CC(O)C(O)C(O)COC1COC(O)C(O)C1,1,20.0
CC(O)C(O)C(O)COC1COC(O)CC1O,1,20.0
CC(O)C(O)C(O)COC1COCC(O)C1O,1,20.0
CCC(CC(O)CO)OCC(O)C(O)C(C)O,1,20.0
CCC(OCC(O)C(O)C(C)O)C(O)CCO,1,20.0
CC(O)C(O)C(O)COC(CCO)CCCO,1,20.0
CCC(OCC(O)C(O)C(C)O)C(O)C(C)O,1,20.0
CC(O)CC(CCO)OCC(O)C(O)C(C)O,1,20.0
CCC(O)C(CCO)OCC(O)C(O)C(C)O,1,20.0
CC(O)C(O)C(O)COC(C)C(O)C(O)CO,1,20.0
CC(COCC(O)C(O)C(C)O)OC(O)CO,1,20.0
CC(O)OC(CO)COCC(O)C(O)C(C)O,1,20.0
CC(O)C(O)C(O)COCC(CO)OCCO,1,20.0
CC(O)C(O)C(O)COCC(O)C(O)C(O)O,1,20.0
CC(O)C(O)CCOC1CC(O)C(O)OC1C,1,20.0
CC(O)C(O)CCOC1C(O)CC(O)OC1C,1,20.0
CC(O)C(O)CCOC1CCC(O)OC1CO,1,20.0
CC(O)C(O)CCOC1C(C)OCC(O)C1O,1,20.0
CC(O)C(O)CCOC1CC(O)COC1CO,1,20.0
CC(O)C(O)CCOC1C(O)CCOC1CO,1,20.0
CC(O)C(O)CCOC(CO)C(CO)OCO,1,20.0
CC(O)C(O)CCOC(C(O)CO)C(O)CO,1,20.0
CC(O)C(O)CCOC1COC(O)C(O)C1O,1,20.0
CCC(OCCC(O)C(C)O)C(O)C(O)CO,1,20.0
CC(O)C(O)CCOC(CCO)CC(O)CO,1,20.0
CC(O)C(O)CCOC(CCO)C(O)CCO,1,20.0
CC(O)C(O)CCOC(CCO)C(O)C(C)O,1,20.0
CC(O)C(O)CCOCC(CO)OC(O)CO,1,20.0
CC(O)CC(O)COC1CC(O)C(O)OC1C,1,20.0
CC(O)CC(O)COC1C(O)CC(O)OC1C,1,20.0
CC(O)CC(O)COC1CCC(O)OC1CO,1,20.0
CC(O)CC(O)COC1C(C)OCC(O)C1O,1,20.0
CC(O)CC(O)COC1CC(O)COC1CO,1,20.0
CC(O)CC(O)COC1C(O)CCOC1CO,1,20.0
CC(O)CC(O)COC(CO)C(CO)OCO,1,20.0
CC(O)CC(O)COC(C(O)CO)C(O)CO,1,20.0
CC(O)CC(O)COC1COC(O)C(O)C1O,1,20.0
CCC(OCC(O)CC(C)O)C(O)C(O)CO,1,20.0
CC(O)CC(O)COC(CCO)CC(O)CO,1,20.0
CC(O)CC(O)COC(CCO)C(O)CCO,1,20.0
CC(O)CC(O)COC(CCO)C(O)C(C)O,1,20.0
CC(O)CC(O)COCC(CO)OC(O)CO,1,20.0
CC(O)CCCOC1C(C)OC(O)C(O)C1O,1,20.0
CC(O)CCCOC1CC(O)C(O)OC1CO,1,20.0
CC(O)CCCOC1C(O)CC(O)OC1CO,1,20.0
CC(O)CCCOC1C(CO)OCC(O)C1O,1,20.0
CC(O)CCCOC(CCO)C(O)C(O)CO,1,20.0
CCC(O)C(O)COC1CC(O)C(O)OC1C,1,20.0
CCC(O)C(O)COC1C(O)CC(O)OC1C,1,20.0
CCC(O)C(O)COC1CCC(O)OC1CO,1,20.0
CCC(O)C(O)COC1C(C)OCC(O)C1O,1,20.0
CCC(O)C(O)COC1CC(O)COC1CO,1,20.0
CCC(O)C(O)COC1C(O)CCOC1CO,1,20.0
CCC(O)C(O)COC(CO)C(CO)OCO,1,20.0
CCC(O)C(O)COC(C(O)CO)C(O)CO,1,20.0
CCC(O)C(O)COC1COC(O)C(O)C1O,1,20.0
CCC(O)C(O)COC(CC)C(O)C(O)CO,1,20.0
CCC(O)C(O)COC(CCO)CC(O)CO,1,20.0
CCC(O)C(O)COC(CCO)C(O)CCO,1,20.0
CCC(O)C(O)COC(CCO)C(O)C(C)O,1,20.0
CCC(O)C(O)COCC(CO)OC(O)CO,1,20.0
CCC(O)CCOC1C(C)OC(O)C(O)C1O,1,20.0
CCC(O)CCOC1CC(O)C(O)OC1CO,1,20.0
CCC(O)CCOC1C(O)CC(O)OC1CO,1,20.0
CCC(O)CCOC1C(CO)OCC(O)C1O,1,20.0
CCC(O)CCOC(CCO)C(O)C(O)CO,1,20.0
CCCC(O)COC1C(C)OC(O)C(O)C1O,1,20.0
CCCC(O)COC1CC(O)C(O)OC1CO,1,20.0
CCCC(O)COC1C(O)CC(O)OC1CO,1,20.0
CCCC(O)COC1C(CO)OCC(O)C1O,1,20.0
CCCC(O)COC(CCO)C(O)C(O)CO,1,20.0
CCCCCOC1C(CO)OC(O)C(O)C1O,1,20.0
COC(OC1CC(O)C(O)OC1C)C(O)CO,1,20.0
COC(OC1C(O)CC(O)OC1C)C(O)CO,1,20.0
COC(OC1CCC(O)OC1CO)C(O)CO,1,20.0
COC(OC1C(C)OCC(O)C1O)C(O)CO,1,20.0
COC(OC1CC(O)COC1CO)C(O)CO,1,20.0
COC(OC1C(O)CCOC1CO)C(O)CO,1,20.0
COC(OC(CO)C(CO)OCO)C(O)CO,1,20.0
COC(OC(C(O)CO)C(O)CO)C(O)CO,1,20.0
COC(OC1COC(O)C(O)C1O)C(O)CO,1,20.0
CCC(OC(OC)C(O)CO)C(O)C(O)CO,1,20.0
COC(OC(CCO)CC(O)CO)C(O)CO,1,20.0
COC(OC(CCO)C(O)CCO)C(O)CO,1,20.0
COC(OC(CCO)C(O)C(C)O)C(O)CO,1,20.0
COC(OCC(CO)OC(O)CO)C(O)CO,1,20.0
COC(CCO)OC1C(C)OC(O)C(O)C1O,1,20.0
COC(CCO)OC1CC(O)C(O)OC1CO,1,20.0
COC(CCO)OC1C(O)CC(O)OC1CO,1,20.0
COC(CCO)OC1C(CO)OCC(O)C1O,1,20.0
COC(CCO)OC(CCO)C(O)C(O)CO,1,20.0
COC(OC1C(C)OC(O)C(O)C1O)C(C)O,1,20.0
COC(OC1CC(O)C(O)OC1CO)C(C)O,1,20.0
COC(OC1C(O)CC(O)OC1CO)C(C)O,1,20.0
COC(OC1C(CO)OCC(O)C1O)C(C)O,1,20.0
COC(OC(CCO)C(O)C(O)CO)C(C)O,1,20.0
CCC(OC)OC1C(CO)OC(O)C(O)C1O,1,20.0
COC(CO)OC1C(CO)OC(O)C(O)C1O,1,20.0
CC1OC(O)CCC1OC(O)C(O)C(O)CO,1,20.0
CC1OCC(O)CC1OC(O)C(O)C(O)CO,1,20.0
CC1OCCC(O)C1OC(O)C(O)C(O)CO,1,20.0
OCC(O)C(O)C(O)OC1CCCOC1CO,1,20.0
CC(OCO)C(CO)OC(O)C(O)C(O)CO,1,20.0
CC(OC(O)C(O)C(O)CO)C(CO)OCO,1,20.0
COC(CO)C(CO)OC(O)C(O)C(O)CO,1,20.0
CC(O)C(OC(O)C(O)C(O)CO)C(O)CO,1,20.0
OCCC(OC(O)C(O)C(O)CO)C(O)CO,1,20.0
OCC(O)C(O)C(O)OC1COC(O)C(O)C1,1,20.0
OCC(O)C(O)C(O)OC1COC(O)CC1O,1,20.0
OCC(O)C(O)C(O)OC1COCC(O)C1O,1,20.0
CCC(CC(O)CO)OC(O)C(O)C(O)CO,1,20.0
CCC(OC(O)C(O)C(O)CO)C(O)CCO,1,20.0
OCCCC(CCO)OC(O)C(O)C(O)CO,1,20.0
CCC(OC(O)C(O)C(O)CO)C(O)C(C)O,1,20.0
CC(O)CC(CCO)OC(O)C(O)C(O)CO,1,20.0
CCC(O)C(CCO)OC(O)C(O)C(O)CO,1,20.0
CC(OC(O)C(O)C(O)CO)C(O)C(O)CO,1,20.0
CC(COC(O)C(O)C(O)CO)OC(O)CO,1,20.0
CC(O)OC(CO)COC(O)C(O)C(O)CO,1,20.0
OCCOC(CO)COC(O)C(O)C(O)CO,1,20.0
OCC(O)C(O)C(O)OCC(O)C(O)C(O)O,1,20.0
CC1OC(O)C(O)CC1OCC(O)C(O)CO,1,20.0
CC1OC(O)CC(O)C1OCC(O)C(O)CO,1,20.0
OCC(O)C(O)COC1CCC(O)OC1CO,1,20.0
CC1OCC(O)C(O)C1OCC(O)C(O)CO,1,20.0
OCC(O)C(O)COC1CC(O)COC1CO,1,20.0
OCC(O)C(O)COC1C(O)CCOC1CO,1,20.0
OCOC(CO)C(CO)OCC(O)C(O)CO,1,20.0
OCC(O)C(O)COC(C(O)CO)C(O)CO,1,20.0
OCC(O)C(O)COC1COC(O)C(O)C1O,1,20.0
CCC(OCC(O)C(O)CO)C(O)C(O)CO,1,20.0
OCCC(CC(O)CO)OCC(O)C(O)CO,1,20.0
OCCC(O)C(CCO)OCC(O)C(O)CO,1,20.0
CC(O)C(O)C(CCO)OCC(O)C(O)CO,1,20.0
OCC(O)OC(CO)COCC(O)C(O)CO,1,20.0
CC1OC(O)C(O)CC1OC(O)CC(O)CO,1,20.0
CC1OC(O)CC(O)C1OC(O)CC(O)CO,1,20.0
OCC(O)CC(O)OC1CCC(O)OC1CO,1,20.0
CC1OCC(O)C(O)C1OC(O)CC(O)CO,1,20.0
OCC(O)CC(O)OC1CC(O)COC1CO,1,20.0
OCC(O)CC(O)OC1C(O)CCOC1CO,1,20.0
OCOC(CO)C(CO)OC(O)CC(O)CO,1,20.0
OCC(O)CC(O)OC(C(O)CO)C(O)CO,1,20.0
OCC(O)CC(O)OC1COC(O)C(O)C1O,1,20.0
CCC(OC(O)CC(O)CO)C(O)C(O)CO,1,20.0
OCCC(CC(O)CO)OC(O)CC(O)CO,1,20.0
OCCC(O)C(CCO)OC(O)CC(O)CO,1,20.0
CC(O)C(O)C(CCO)OC(O)CC(O)CO,1,20.0
OCC(O)CC(O)OCC(CO)OC(O)CO,1,20.0
CC1OC(O)C(O)C(O)C1OCCC(O)CO,1,20.0
OCC(O)CCOC1CC(O)C(O)OC1CO,1,20.0
OCC(O)CCOC1C(O)CC(O)OC1CO,1,20.0
OCC(O)CCOC1C(CO)OCC(O)C1O,1,20.0
OCCC(OCCC(O)CO)C(O)C(O)CO,1,20.0
CC1OC(O)C(O)CC1OC(O)C(O)CCO,1,20.0
CC1OC(O)CC(O)C1OC(O)C(O)CCO,1,20.0
OCCC(O)C(O)OC1CCC(O)OC1CO,1,20.0
CC1OCC(O)C(O)C1OC(O)C(O)CCO,1,20.0
OCCC(O)C(O)OC1CC(O)COC1CO,1,20.0
OCCC(O)C(O)OC1C(O)CCOC1CO,1,20.0
OCCC(O)C(O)OC(CO)C(CO)OCO,1,20.0
OCCC(O)C(O)OC(C(O)CO)C(O)CO,1,20.0
OCCC(O)C(O)OC1COC(O)C(O)C1O,1,20.0
CCC(OC(O)C(O)CCO)C(O)C(O)CO,1,20.0
OCCC(CC(O)CO)OC(O)C(O)CCO,1,20.0
OCCC(O)C(O)OC(CCO)C(O)CCO,1,20.0
CC(O)C(O)C(CCO)OC(O)C(O)CCO,1,20.0
OCCC(O)C(O)OCC(CO)OC(O)CO,1,20.0
CC1OC(O)C(O)C(O)C1OCC(O)CCO,1,20.0
OCCC(O)COC1CC(O)C(O)OC1CO,1,20.0
OCCC(O)COC1C(O)CC(O)OC1CO,1,20.0
OCCC(O)COC1C(CO)OCC(O)C1O,1,20.0
OCCC(O)COC(CCO)C(O)C(O)CO,1,20.0
CC1OC(O)C(O)C(O)C1OC(O)CCCO,1,20.0
OCCCC(O)OC1CC(O)C(O)OC1CO,1,20.0
OCCCC(O)OC1C(O)CC(O)OC1CO,1,20.0
OCCCC(O)OC1C(CO)OCC(O)C1O,1,20.0
OCCCC(O)OC(CCO)C(O)C(O)CO,1,20.0
OCCCCOC1C(CO)OC(O)C(O)C1O,1,20.0
CC(O)C(O)C(O)OC1CC(O)C(O)OC1C,1,20.0
CC(O)C(O)C(O)OC1C(O)CC(O)OC1C,1,20.0
CC(O)C(O)C(O)OC1CCC(O)OC1CO,1,20.0
CC(O)C(O)C(O)OC1C(C)OCC(O)C1O,1,20.0
CC(O)C(O)C(O)OC1CC(O)COC1CO,1,20.0
CC(O)C(O)C(O)OC1C(O)CCOC1CO,1,20.0
CC(O)C(O)C(O)OC(CO)C(CO)OCO,1,20.0
CC(O)C(O)C(O)OC(C(O)CO)C(O)CO,1,20.0
CC(O)C(O)C(O)OC1COC(O)C(O)C1O,1,20.0
CCC(OC(O)C(O)C(C)O)C(O)C(O)CO,1,20.0
CC(O)C(O)C(O)OC(CCO)CC(O)CO,1,20.0
CC(O)C(O)C(O)OC(CCO)C(O)CCO,1,20.0
CC(O)C(O)C(O)OC(CCO)C(O)C(C)O,1,20.0
CC(O)C(O)C(O)OCC(CO)OC(O)CO,1,20.0
CC(O)C(O)COC1C(C)OC(O)C(O)C1O,1,20.0
CC(O)C(O)COC1CC(O)C(O)OC1CO,1,20.0
CC(O)C(O)COC1C(O)CC(O)OC1CO,1,20.0
CC(O)C(O)COC1C(CO)OCC(O)C1O,1,20.0
CC(O)C(O)COC(CCO)C(O)C(O)CO,1,20.0
CC(O)CC(O)OC1C(C)OC(O)C(O)C1O,1,20.0
CC(O)CC(O)OC1CC(O)C(O)OC1CO,1,20.0
CC(O)CC(O)OC1C(O)CC(O)OC1CO,1,20.0
CC(O)CC(O)OC1C(CO)OCC(O)C1O,1,20.0
CC(O)CC(O)OC(CCO)C(O)C(O)CO,1,20.0
CC(O)CCOC1C(CO)OC(O)C(O)C1O,1,20.0
CCC(O)C(O)OC1C(C)OC(O)C(O)C1O,1,20.0
CCC(O)C(O)OC1CC(O)C(O)OC1CO,1,20.0
CCC(O)C(O)OC1C(O)CC(O)OC1CO,1,20.0
CCC(O)C(O)OC1C(CO)OCC(O)C1O,1,20.0
CCC(O)C(O)OC(CCO)C(O)C(O)CO,1,20.0
CCC(O)COC1C(CO)OC(O)C(O)C1O,1,20.0
CCCC(O)OC1C(CO)OC(O)C(O)C1O,1,20.0
CC1OC(O)C(O)C(O)C1OC(O)C(O)CO,1,20.0
OCC(O)C(O)OC1CC(O)C(O)OC1CO,1,20.0
OCC(O)C(O)OC1C(O)CC(O)OC1CO,1,20.0
OCC(O)C(O)OC1C(CO)OCC(O)C1O,1,20.0
OCCC(OC(O)C(O)CO)C(O)C(O)CO,1,20.0
OCC(O)COC1C(CO)OC(O)C(O)C1O,1,20.0
OCCC(O)OC1C(CO)OC(O)C(O)C1O,1,20.0
CC(O)C(O)OC1C(CO)OC(O)C(O)C1O,1,20.0
COC(C)C(C)OC1OC(CO)C(O)C(O)C1O,1,20.0
CCC(OC1OC(CO)C(O)C(O)C1O)C(C)O,1,20.0
CC(O)C(CO)OC1OC(CO)C(O)C(O)C1O,1,20.0
CC(OC1OC(CO)C(O)C(O)C1O)C(O)CO,1,20.0
OCC1OC(OC2CCCOC2)C(O)C(O)C1O,1,20.0
CC(COCO)OC1OC(CO)C(O)C(O)C1O,1,20.0
COCC(CO)OC1OC(CO)C(O)C(O)C1O,1,20.0
OCCC(CO)OC1OC(CO)C(O)C(O)C1O,1,20.0
CCCC(CC)OC1OC(CO)C(O)C(O)C1O,1,20.0
CCC(CCO)OC1OC(CO)C(O)C(O)C1O,1,20.0
CC(CCCO)OC1OC(CO)C(O)C(O)C1O,1,20.0
CC(O)CC(C)OC1OC(CO)C(O)C(O)C1O,1,20.0
CCC(O)C(C)OC1OC(CO)C(O)C(O)C1O,1,20.0
CCOC(C)COC1OC(CO)C(O)C(O)C1O,1,20.0
CC(COC1OC(CO)C(O)C(O)C1O)OCO,1,20.0
COC(CO)COC1OC(CO)C(O)C(O)C1O,1,20.0
CC(O)OCCOC1OC(CO)C(O)C(O)C1O,1,20.0
OCCOCCOC1OC(CO)C(O)C(O)C1O,1,20.0
OCC1OC(OCCCC(O)O)C(O)C(O)C1O,1,20.0
OCC(O)CCOC1OC(CO)C(O)C(O)C1O,1,20.0
OCCC(O)COC1OC(CO)C(O)C(O)C1O,1,20.0
CC(O)C(O)COC1OC(CO)C(O)C(O)C1O,1,20.0
CC1OCCCC1OC1CC(O)C(O)C(CO)O1,1,20.0
CC(OCO)C(C)OC1CC(O)C(O)C(CO)O1,1,20.0
COC(C)C(CO)OC1CC(O)C(O)C(CO)O1,1,20.0
COC(CO)C(C)OC1CC(O)C(O)C(CO)O1,1,20.0
CC(O)C(CCO)OC1CC(O)C(O)C(CO)O1,1,20.0
CC(O)C(OC1CC(O)C(O)C(CO)O1)C(C)O,1,20.0
CCC(OC1CC(O)C(O)C(CO)O1)C(O)CO,1,20.0
OCC(O)C(CO)OC1CC(O)C(O)C(CO)O1,1,20.0
OCC1OC(OC2CCC(O)OC2)CC(O)C1O,1,20.0
OCC1OC(OC2COCC(O)C2)CC(O)C1O,1,20.0
OCC1OC(OC2COCCC2O)CC(O)C1O,1,20.0
OCOCC(CO)OC1CC(O)C(O)C(CO)O1,1,20.0
CCC(CCCO)OC1CC(O)C(O)C(CO)O1,1,20.0
CCC(CC(C)O)OC1CC(O)C(O)C(CO)O1,1,20.0
CCC(O)C(CC)OC1CC(O)C(O)C(CO)O1,1,20.0
CCCC(CCO)OC1CC(O)C(O)C(CO)O1,1,20.0
OCCC(CCO)OC1CC(O)C(O)C(CO)O1,1,20.0
CC(CC(O)CO)OC1CC(O)C(O)C(CO)O1,1,20.0
CC(OC1CC(O)C(O)C(CO)O1)C(O)CCO,1,20.0
CC(O)C(O)C(C)OC1CC(O)C(O)C(CO)O1,1,20.0
CC(O)OC(C)COC1CC(O)C(O)C(CO)O1,1,20.0
CC(COC1CC(O)C(O)C(CO)O1)OCCO,1,20.0
CCOC(CO)COC1CC(O)C(O)C(CO)O1,1,20.0
OCOC(CO)COC1CC(O)C(O)C(CO)O1,1,20.0
OCC(O)OCCOC1CC(O)C(O)C(CO)O1,1,20.0
OCC1OC(OCCC(O)C(O)O)CC(O)C1O,1,20.0
OCC1OC(OCC(O)CC(O)O)CC(O)C1O,1,20.0
OCC(O)C(O)COC1CC(O)C(O)C(CO)O1,1,20.0
CC1OCCCC1OC1OC(CO)C(O)CC1O,1,20.0
CC(OCO)C(C)OC1OC(CO)C(O)CC1O,1,20.0
COC(C)C(CO)OC1OC(CO)C(O)CC1O,1,20.0
COC(CO)C(C)OC1OC(CO)C(O)CC1O,1,20.0
CC(O)C(CCO)OC1OC(CO)C(O)CC1O,1,20.0
CC(O)C(OC1OC(CO)C(O)CC1O)C(C)O,1,20.0
CCC(OC1OC(CO)C(O)CC1O)C(O)CO,1,20.0
OCC(O)C(CO)OC1OC(CO)C(O)CC1O,1,20.0
OCC1OC(OC2CCC(O)OC2)C(O)CC1O,1,20.0
OCC1OC(OC2COCC(O)C2)C(O)CC1O,1,20.0
OCC1OC(OC2COCCC2O)C(O)CC1O,1,20.0
OCOCC(CO)OC1OC(CO)C(O)CC1O,1,20.0
CCC(CCCO)OC1OC(CO)C(O)CC1O,1,20.0
CCC(CC(C)O)OC1OC(CO)C(O)CC1O,1,20.0
CCC(O)C(CC)OC1OC(CO)C(O)CC1O,1,20.0
CCCC(CCO)OC1OC(CO)C(O)CC1O,1,20.0
OCCC(CCO)OC1OC(CO)C(O)CC1O,1,20.0
CC(CC(O)CO)OC1OC(CO)C(O)CC1O,1,20.0
CC(OC1OC(CO)C(O)CC1O)C(O)CCO,1,20.0
CC(O)C(O)C(C)OC1OC(CO)C(O)CC1O,1,20.0
CC(O)OC(C)COC1OC(CO)C(O)CC1O,1,20.0
CC(COC1OC(CO)C(O)CC1O)OCCO,1,20.0
CCOC(CO)COC1OC(CO)C(O)CC1O,1,20.0
OCOC(CO)COC1OC(CO)C(O)CC1O,1,20.0
OCC(O)OCCOC1OC(CO)C(O)CC1O,1,20.0
OCC1OC(OCCC(O)C(O)O)C(O)CC1O,1,20.0
OCC1OC(OCC(O)CC(O)O)C(O)CC1O,1,20.0
OCC(O)C(O)COC1OC(CO)C(O)CC1O,1,20.0
CC1OC(O)CCC1OC1CCC(O)C(CO)O1,1,20.0
CC1OCC(O)CC1OC1CCC(O)C(CO)O1,1,20.0
CC1OCCC(O)C1OC1CCC(O)C(CO)O1,1,20.0
OCC1OC(OC2CCCOC2CO)CCC1O,1,20.0
CC(OCO)C(CO)OC1CCC(O)C(CO)O1,1,20.0
CC(OC1CCC(O)C(CO)O1)C(CO)OCO,1,20.0
COC(CO)C(CO)OC1CCC(O)C(CO)O1,1,20.0
CC(O)C(OC1CCC(O)C(CO)O1)C(O)CO,1,20.0
OCCC(OC1CCC(O)C(CO)O1)C(O)CO,1,20.0
OCC1OC(OC2COC(O)C(O)C2)CCC1O,1,20.0
OCC1OC(OC2COC(O)CC2O)CCC1O,1,20.0
OCC1OC(OC2COCC(O)C2O)CCC1O,1,20.0
CCC(CC(O)CO)OC1CCC(O)C(CO)O1,1,20.0
CCC(OC1CCC(O)C(CO)O1)C(O)CCO,1,20.0
OCCCC(CCO)OC1CCC(O)C(CO)O1,1,20.0
CCC(OC1CCC(O)C(CO)O1)C(O)C(C)O,1,20.0
CC(O)CC(CCO)OC1CCC(O)C(CO)O1,1,20.0
CCC(O)C(CCO)OC1CCC(O)C(CO)O1,1,20.0
CC(OC1CCC(O)C(CO)O1)C(O)C(O)CO,1,20.0
CC(COC1CCC(O)C(CO)O1)OC(O)CO,1,20.0
CC(O)OC(CO)COC1CCC(O)C(CO)O1,1,20.0
OCCOC(CO)COC1CCC(O)C(CO)O1,1,20.0
OCC1OC(OCC(O)C(O)C(O)O)CCC1O,1,20.0
CC1OC(O)CCC1OCOC(CO)C(O)CO,1,20.0
CC1OCC(O)CC1OCOC(CO)C(O)CO,1,20.0
CC1OCCC(O)C1OCOC(CO)C(O)CO,1,20.0
OCC(O)C(CO)OCOC1CCCOC1CO,1,20.0
CC(OCO)C(CO)OCOC(CO)C(O)CO,1,20.0
CC(OCOC(CO)C(O)CO)C(CO)OCO,1,20.0
COC(CO)C(CO)OCOC(CO)C(O)CO,1,20.0
CC(O)C(OCOC(CO)C(O)CO)C(O)CO,1,20.0
OCCC(OCOC(CO)C(O)CO)C(O)CO,1,20.0
OCC(O)C(CO)OCOC1COC(O)C(O)C1,1,20.0
OCC(O)C(CO)OCOC1COC(O)CC1O,1,20.0
OCC(O)C(CO)OCOC1COCC(O)C1O,1,20.0
CCC(CC(O)CO)OCOC(CO)C(O)CO,1,20.0
CCC(OCOC(CO)C(O)CO)C(O)CCO,1,20.0
OCCCC(CCO)OCOC(CO)C(O)CO,1,20.0
CCC(OCOC(CO)C(O)CO)C(O)C(C)O,1,20.0
CC(O)CC(CCO)OCOC(CO)C(O)CO,1,20.0
CCC(O)C(CCO)OCOC(CO)C(O)CO,1,20.0
CC(OCOC(CO)C(O)CO)C(O)C(O)CO,1,20.0
CC(COCOC(CO)C(O)CO)OC(O)CO,1,20.0
CC(O)OC(CO)COCOC(CO)C(O)CO,1,20.0
OCCOC(CO)COCOC(CO)C(O)CO,1,20.0
OCC(O)C(CO)OCOCC(O)C(O)C(O)O,1,20.0
CC(O)C(CO)OCOC1CC(O)C(O)OC1C,1,20.0
CC(O)C(CO)OCOC1C(O)CC(O)OC1C,1,20.0
CC(O)C(CO)OCOC1CCC(O)OC1CO,1,20.0
CC(O)C(CO)OCOC1C(C)OCC(O)C1O,1,20.0
CC(O)C(CO)OCOC1CC(O)COC1CO,1,20.0
CC(O)C(CO)OCOC1C(O)CCOC1CO,1,20.0
CC(O)C(CO)OCOC(CO)C(CO)OCO,1,20.0
CC(O)C(CO)OCOC(C(O)CO)C(O)CO,1,20.0
CC(O)C(CO)OCOC1COC(O)C(O)C1O,1,20.0
CCC(OCOC(CO)C(C)O)C(O)C(O)CO,1,20.0
CC(O)C(CO)OCOC(CCO)CC(O)CO,1,20.0
CC(O)C(CO)OCOC(CCO)C(O)CCO,1,20.0
CC(O)C(CO)OCOC(CCO)C(O)C(C)O,1,20.0
CC(O)C(CO)OCOCC(CO)OC(O)CO,1,20.0
CC1OCCCC1OC1OC(CO)CC(O)C1O,1,20.0
CC(OCO)C(C)OC1OC(CO)CC(O)C1O,1,20.0
COC(C)C(CO)OC1OC(CO)CC(O)C1O,1,20.0
